"Date","Source","Site ID","POC","Daily Max 1-hour NO2 Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"10/13/2022","AQS","060670011","1","5","ppb","5","Elk Grove-Bruceville","23","96.0000","42602","Nitrogen dioxide (NO2)","200","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.302591","-121.420838"
"10/14/2022","AQS","060670011","1","9","ppb","8","Elk Grove-Bruceville","24","100.0000","42602","Nitrogen dioxide (NO2)","200","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.302591","-121.420838"
"10/15/2022","AQS","060670011","1","3","ppb","3","Elk Grove-Bruceville","23","96.0000","42602","Nitrogen dioxide (NO2)","200","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.302591","-121.420838"
"10/16/2022","AQS","060670011","1","3","ppb","3","Elk Grove-Bruceville","24","100.0000","42602","Nitrogen dioxide (NO2)","200","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.302591","-121.420838"
"10/17/2022","AQS","060670011","1","13","ppb","12","Elk Grove-Bruceville","23","96.0000","42602","Nitrogen dioxide (NO2)","200","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.302591","-121.420838"
"10/18/2022","AQS","060670011","1","18","ppb","17","Elk Grove-Bruceville","24","100.0000","42602","Nitrogen dioxide (NO2)","200","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.302591","-121.420838"
"10/19/2022","AQS","060670011","1","16","ppb","15","Elk Grove-Bruceville","20","83.0000","42602","Nitrogen dioxide (NO2)","200","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.302591","-121.420838"
"10/20/2022","AQS","060670011","1","15","ppb","14","Elk Grove-Bruceville","24","100.0000","42602","Nitrogen dioxide (NO2)","200","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.302591","-121.420838"
"10/21/2022","AQS","060670011","1","16","ppb","15","Elk Grove-Bruceville","23","96.0000","42602","Nitrogen dioxide (NO2)","200","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.302591","-121.420838"
"10/22/2022","AQS","060670011","1","3","ppb","3","Elk Grove-Bruceville","24","100.0000","42602","Nitrogen dioxide (NO2)","200","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.302591","-121.420838"
"10/23/2022","AQS","060670011","1","3","ppb","3","Elk Grove-Bruceville","23","96.0000","42602","Nitrogen dioxide (NO2)","200","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.302591","-121.420838"
"10/24/2022","AQS","060670011","1","7","ppb","7","Elk Grove-Bruceville","24","100.0000","42602","Nitrogen dioxide (NO2)","200","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.302591","-121.420838"
"10/25/2022","AQS","060670011","1","11","ppb","10","Elk Grove-Bruceville","23","96.0000","42602","Nitrogen dioxide (NO2)","200","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.302591","-121.420838"
"10/26/2022","AQS","060670011","1","11","ppb","10","Elk Grove-Bruceville","24","100.0000","42602","Nitrogen dioxide (NO2)","200","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.302591","-121.420838"
"10/27/2022","AQS","060670011","1","11","ppb","10","Elk Grove-Bruceville","23","96.0000","42602","Nitrogen dioxide (NO2)","200","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.302591","-121.420838"
"10/28/2022","AQS","060670011","1","10","ppb","9","Elk Grove-Bruceville","24","100.0000","42602","Nitrogen dioxide (NO2)","200","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.302591","-121.420838"
"10/29/2022","AQS","060670011","1","8","ppb","8","Elk Grove-Bruceville","23","96.0000","42602","Nitrogen dioxide (NO2)","200","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.302591","-121.420838"
"10/30/2022","AQS","060670011","1","10","ppb","9","Elk Grove-Bruceville","24","100.0000","42602","Nitrogen dioxide (NO2)","200","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.302591","-121.420838"
"10/31/2022","AQS","060670011","1","12","ppb","11","Elk Grove-Bruceville","23","96.0000","42602","Nitrogen dioxide (NO2)","200","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.302591","-121.420838"
"11/01/2022","AQS","060670011","1","5","ppb","5","Elk Grove-Bruceville","22","92.0000","42602","Nitrogen dioxide (NO2)","200","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.302591","-121.420838"
"11/02/2022","AQS","060670011","1","9","ppb","8","Elk Grove-Bruceville","23","96.0000","42602","Nitrogen dioxide (NO2)","200","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.302591","-121.420838"
"11/03/2022","AQS","060670011","1","15","ppb","14","Elk Grove-Bruceville","24","100.0000","42602","Nitrogen dioxide (NO2)","200","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.302591","-121.420838"
"11/04/2022","AQS","060670011","1","15","ppb","14","Elk Grove-Bruceville","23","96.0000","42602","Nitrogen dioxide (NO2)","200","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.302591","-121.420838"
"11/05/2022","AQS","060670011","1","10","ppb","9","Elk Grove-Bruceville","24","100.0000","42602","Nitrogen dioxide (NO2)","200","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.302591","-121.420838"
"11/06/2022","AQS","060670011","1","4","ppb","4","Elk Grove-Bruceville","23","96.0000","42602","Nitrogen dioxide (NO2)","200","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.302591","-121.420838"
"11/07/2022","AQS","060670011","1","4","ppb","4","Elk Grove-Bruceville","24","100.0000","42602","Nitrogen dioxide (NO2)","200","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.302591","-121.420838"
"11/08/2022","AQS","060670011","1","3","ppb","3","Elk Grove-Bruceville","23","96.0000","42602","Nitrogen dioxide (NO2)","200","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.302591","-121.420838"
"11/09/2022","AQS","060670011","1","11","ppb","10","Elk Grove-Bruceville","24","100.0000","42602","Nitrogen dioxide (NO2)","200","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.302591","-121.420838"
"11/10/2022","AQS","060670011","1","14","ppb","13","Elk Grove-Bruceville","23","96.0000","42602","Nitrogen dioxide (NO2)","200","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.302591","-121.420838"
"11/11/2022","AQS","060670011","1","17","ppb","16","Elk Grove-Bruceville","24","100.0000","42602","Nitrogen dioxide (NO2)","200","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.302591","-121.420838"
"11/12/2022","AQS","060670011","1","14","ppb","13","Elk Grove-Bruceville","23","96.0000","42602","Nitrogen dioxide (NO2)","200","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.302591","-121.420838"
"11/13/2022","AQS","060670011","1","15","ppb","14","Elk Grove-Bruceville","24","100.0000","42602","Nitrogen dioxide (NO2)","200","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.302591","-121.420838"
"11/14/2022","AQS","060670011","1","20","ppb","19","Elk Grove-Bruceville","23","96.0000","42602","Nitrogen dioxide (NO2)","200","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.302591","-121.420838"
"11/15/2022","AQS","060670011","1","13","ppb","12","Elk Grove-Bruceville","22","92.0000","42602","Nitrogen dioxide (NO2)","200","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.302591","-121.420838"
"11/16/2022","AQS","060670011","1","20","ppb","19","Elk Grove-Bruceville","23","96.0000","42602","Nitrogen dioxide (NO2)","200","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.302591","-121.420838"
"11/17/2022","AQS","060670011","1","15","ppb","14","Elk Grove-Bruceville","24","100.0000","42602","Nitrogen dioxide (NO2)","200","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.302591","-121.420838"
"11/18/2022","AQS","060670011","1","16","ppb","15","Elk Grove-Bruceville","23","96.0000","42602","Nitrogen dioxide (NO2)","200","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.302591","-121.420838"
"11/19/2022","AQS","060670011","1","13","ppb","12","Elk Grove-Bruceville","24","100.0000","42602","Nitrogen dioxide (NO2)","200","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.302591","-121.420838"
"11/20/2022","AQS","060670011","1","17","ppb","16","Elk Grove-Bruceville","23","96.0000","42602","Nitrogen dioxide (NO2)","200","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.302591","-121.420838"
"11/21/2022","AQS","060670011","1","20","ppb","19","Elk Grove-Bruceville","24","100.0000","42602","Nitrogen dioxide (NO2)","200","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.302591","-121.420838"
"11/22/2022","AQS","060670011","1","21","ppb","20","Elk Grove-Bruceville","23","96.0000","42602","Nitrogen dioxide (NO2)","200","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.302591","-121.420838"
"11/23/2022","AQS","060670011","1","17","ppb","16","Elk Grove-Bruceville","24","100.0000","42602","Nitrogen dioxide (NO2)","200","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.302591","-121.420838"
"11/24/2022","AQS","060670011","1","21","ppb","20","Elk Grove-Bruceville","23","96.0000","42602","Nitrogen dioxide (NO2)","200","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.302591","-121.420838"
"11/25/2022","AQS","060670011","1","22","ppb","21","Elk Grove-Bruceville","24","100.0000","42602","Nitrogen dioxide (NO2)","200","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.302591","-121.420838"
"11/26/2022","AQS","060670011","1","15","ppb","14","Elk Grove-Bruceville","23","96.0000","42602","Nitrogen dioxide (NO2)","200","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.302591","-121.420838"
"11/27/2022","AQS","060670011","1","13","ppb","12","Elk Grove-Bruceville","24","100.0000","42602","Nitrogen dioxide (NO2)","200","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.302591","-121.420838"
"11/28/2022","AQS","060670011","1","11","ppb","10","Elk Grove-Bruceville","23","96.0000","42602","Nitrogen dioxide (NO2)","200","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.302591","-121.420838"
"11/29/2022","AQS","060670011","1","13","ppb","12","Elk Grove-Bruceville","22","92.0000","42602","Nitrogen dioxide (NO2)","200","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.302591","-121.420838"
"11/30/2022","AQS","060670011","1","12","ppb","11","Elk Grove-Bruceville","23","96.0000","42602","Nitrogen dioxide (NO2)","200","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.302591","-121.420838"
"12/01/2022","AQS","060670011","1","9","ppb","8","Elk Grove-Bruceville","24","100.0000","42602","Nitrogen dioxide (NO2)","200","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.302591","-121.420838"
"12/02/2022","AQS","060670011","1","15","ppb","14","Elk Grove-Bruceville","23","96.0000","42602","Nitrogen dioxide (NO2)","200","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.302591","-121.420838"
"12/03/2022","AQS","060670011","1","15","ppb","14","Elk Grove-Bruceville","24","100.0000","42602","Nitrogen dioxide (NO2)","200","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.302591","-121.420838"
"12/04/2022","AQS","060670011","1","5","ppb","5","Elk Grove-Bruceville","23","96.0000","42602","Nitrogen dioxide (NO2)","200","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.302591","-121.420838"
"12/05/2022","AQS","060670011","1","8","ppb","8","Elk Grove-Bruceville","24","100.0000","42602","Nitrogen dioxide (NO2)","200","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.302591","-121.420838"
"12/06/2022","AQS","060670011","1","11","ppb","10","Elk Grove-Bruceville","21","88.0000","42602","Nitrogen dioxide (NO2)","200","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.302591","-121.420838"
"12/07/2022","AQS","060670011","1","11","ppb","10","Elk Grove-Bruceville","24","100.0000","42602","Nitrogen dioxide (NO2)","200","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.302591","-121.420838"
"12/08/2022","AQS","060670011","1","8","ppb","8","Elk Grove-Bruceville","23","96.0000","42602","Nitrogen dioxide (NO2)","200","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.302591","-121.420838"
"12/09/2022","AQS","060670011","1","8","ppb","8","Elk Grove-Bruceville","24","100.0000","42602","Nitrogen dioxide (NO2)","200","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.302591","-121.420838"
"12/12/2022","AQS","060670011","1","11","ppb","10","Elk Grove-Bruceville","23","96.0000","42602","Nitrogen dioxide (NO2)","200","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.302591","-121.420838"
"12/13/2022","AQS","060670011","1","11","ppb","10","Elk Grove-Bruceville","24","100.0000","42602","Nitrogen dioxide (NO2)","200","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.302591","-121.420838"
"12/14/2022","AQS","060670011","1","13","ppb","12","Elk Grove-Bruceville","23","96.0000","42602","Nitrogen dioxide (NO2)","200","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.302591","-121.420838"
"12/15/2022","AQS","060670011","1","14","ppb","13","Elk Grove-Bruceville","24","100.0000","42602","Nitrogen dioxide (NO2)","200","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.302591","-121.420838"
"12/16/2022","AQS","060670011","1","14","ppb","13","Elk Grove-Bruceville","23","96.0000","42602","Nitrogen dioxide (NO2)","200","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.302591","-121.420838"
"12/17/2022","AQS","060670011","1","12","ppb","11","Elk Grove-Bruceville","24","100.0000","42602","Nitrogen dioxide (NO2)","200","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.302591","-121.420838"
"12/18/2022","AQS","060670011","1","11","ppb","10","Elk Grove-Bruceville","23","96.0000","42602","Nitrogen dioxide (NO2)","200","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.302591","-121.420838"
"12/19/2022","AQS","060670011","1","6","ppb","6","Elk Grove-Bruceville","19","79.0000","42602","Nitrogen dioxide (NO2)","200","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.302591","-121.420838"
"12/20/2022","AQS","060670011","1","13","ppb","12","Elk Grove-Bruceville","23","96.0000","42602","Nitrogen dioxide (NO2)","200","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.302591","-121.420838"
"12/21/2022","AQS","060670011","1","11","ppb","10","Elk Grove-Bruceville","24","100.0000","42602","Nitrogen dioxide (NO2)","200","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.302591","-121.420838"
"12/22/2022","AQS","060670011","1","7","ppb","7","Elk Grove-Bruceville","23","96.0000","42602","Nitrogen dioxide (NO2)","200","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.302591","-121.420838"
"12/23/2022","AQS","060670011","1","10","ppb","9","Elk Grove-Bruceville","24","100.0000","42602","Nitrogen dioxide (NO2)","200","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.302591","-121.420838"
"12/24/2022","AQS","060670011","1","11","ppb","10","Elk Grove-Bruceville","23","96.0000","42602","Nitrogen dioxide (NO2)","200","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.302591","-121.420838"
"12/25/2022","AQS","060670011","1","4","ppb","4","Elk Grove-Bruceville","24","100.0000","42602","Nitrogen dioxide (NO2)","200","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.302591","-121.420838"
"12/26/2022","AQS","060670011","1","9","ppb","8","Elk Grove-Bruceville","23","96.0000","42602","Nitrogen dioxide (NO2)","200","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.302591","-121.420838"
"12/27/2022","AQS","060670011","1","6","ppb","6","Elk Grove-Bruceville","19","79.0000","42602","Nitrogen dioxide (NO2)","200","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.302591","-121.420838"
"12/29/2022","AQS","060670011","1","5","ppb","5","Elk Grove-Bruceville","24","100.0000","42602","Nitrogen dioxide (NO2)","200","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.302591","-121.420838"
"12/30/2022","AQS","060670011","1","4","ppb","4","Elk Grove-Bruceville","23","96.0000","42602","Nitrogen dioxide (NO2)","200","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.302591","-121.420838"
"12/31/2022","AQS","060670011","1","2","ppb","2","Elk Grove-Bruceville","20","83.0000","42602","Nitrogen dioxide (NO2)","200","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.302591","-121.420838"
"01/01/2022","AQS","060670012","1","16","ppb","15","Folsom-Natoma St.","24","100.0000","42602","Nitrogen dioxide (NO2)","200","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.683304","-121.164457"
"01/02/2022","AQS","060670012","1","12","ppb","11","Folsom-Natoma St.","23","96.0000","42602","Nitrogen dioxide (NO2)","200","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.683304","-121.164457"
"01/03/2022","AQS","060670012","1","7","ppb","7","Folsom-Natoma St.","24","100.0000","42602","Nitrogen dioxide (NO2)","200","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.683304","-121.164457"
"01/04/2022","AQS","060670012","1","8","ppb","8","Folsom-Natoma St.","20","83.0000","42602","Nitrogen dioxide (NO2)","200","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.683304","-121.164457"
"01/05/2022","AQS","060670012","1","6","ppb","6","Folsom-Natoma St.","24","100.0000","42602","Nitrogen dioxide (NO2)","200","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.683304","-121.164457"
"01/06/2022","AQS","060670012","1","4","ppb","4","Folsom-Natoma St.","23","96.0000","42602","Nitrogen dioxide (NO2)","200","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.683304","-121.164457"
"01/07/2022","AQS","060670012","1","6","ppb","6","Folsom-Natoma St.","24","100.0000","42602","Nitrogen dioxide (NO2)","200","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.683304","-121.164457"
"01/08/2022","AQS","060670012","1","11","ppb","10","Folsom-Natoma St.","23","96.0000","42602","Nitrogen dioxide (NO2)","200","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.683304","-121.164457"
"01/09/2022","AQS","060670012","1","7","ppb","7","Folsom-Natoma St.","24","100.0000","42602","Nitrogen dioxide (NO2)","200","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.683304","-121.164457"
"01/10/2022","AQS","060670012","1","13","ppb","12","Folsom-Natoma St.","23","96.0000","42602","Nitrogen dioxide (NO2)","200","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.683304","-121.164457"
"01/11/2022","AQS","060670012","1","9","ppb","8","Folsom-Natoma St.","24","100.0000","42602","Nitrogen dioxide (NO2)","200","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.683304","-121.164457"
"01/12/2022","AQS","060670012","1","12","ppb","11","Folsom-Natoma St.","23","96.0000","42602","Nitrogen dioxide (NO2)","200","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.683304","-121.164457"
"01/13/2022","AQS","060670012","1","13","ppb","12","Folsom-Natoma St.","24","100.0000","42602","Nitrogen dioxide (NO2)","200","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.683304","-121.164457"
"01/14/2022","AQS","060670012","1","8","ppb","8","Folsom-Natoma St.","24","100.0000","42602","Nitrogen dioxide (NO2)","200","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.683304","-121.164457"
"01/15/2022","AQS","060670012","1","16","ppb","15","Folsom-Natoma St.","24","100.0000","42602","Nitrogen dioxide (NO2)","200","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.683304","-121.164457"
"01/16/2022","AQS","060670012","1","8","ppb","8","Folsom-Natoma St.","24","100.0000","42602","Nitrogen dioxide (NO2)","200","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.683304","-121.164457"
"01/17/2022","AQS","060670012","1","20","ppb","19","Folsom-Natoma St.","24","100.0000","42602","Nitrogen dioxide (NO2)","200","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.683304","-121.164457"
"01/18/2022","AQS","060670012","1","9","ppb","8","Folsom-Natoma St.","24","100.0000","42602","Nitrogen dioxide (NO2)","200","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.683304","-121.164457"
"01/19/2022","AQS","060670012","1","15","ppb","14","Folsom-Natoma St.","22","92.0000","42602","Nitrogen dioxide (NO2)","200","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.683304","-121.164457"
"01/20/2022","AQS","060670012","1","7","ppb","7","Folsom-Natoma St.","20","83.0000","42602","Nitrogen dioxide (NO2)","200","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.683304","-121.164457"
"01/22/2022","AQS","060670012","1","5","ppb","5","Folsom-Natoma St.","23","96.0000","42602","Nitrogen dioxide (NO2)","200","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.683304","-121.164457"
"01/23/2022","AQS","060670012","1","15","ppb","14","Folsom-Natoma St.","24","100.0000","42602","Nitrogen dioxide (NO2)","200","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.683304","-121.164457"
"01/24/2022","AQS","060670012","1","12","ppb","11","Folsom-Natoma St.","23","96.0000","42602","Nitrogen dioxide (NO2)","200","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.683304","-121.164457"
"01/25/2022","AQS","060670012","1","7","ppb","7","Folsom-Natoma St.","23","96.0000","42602","Nitrogen dioxide (NO2)","200","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.683304","-121.164457"
"01/26/2022","AQS","060670012","1","7","ppb","7","Folsom-Natoma St.","23","96.0000","42602","Nitrogen dioxide (NO2)","200","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.683304","-121.164457"
"01/27/2022","AQS","060670012","1","14","ppb","13","Folsom-Natoma St.","22","92.0000","42602","Nitrogen dioxide (NO2)","200","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.683304","-121.164457"
"01/28/2022","AQS","060670012","1","12","ppb","11","Folsom-Natoma St.","23","96.0000","42602","Nitrogen dioxide (NO2)","200","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.683304","-121.164457"
"01/29/2022","AQS","060670012","1","13","ppb","12","Folsom-Natoma St.","24","100.0000","42602","Nitrogen dioxide (NO2)","200","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.683304","-121.164457"
"01/30/2022","AQS","060670012","1","7","ppb","7","Folsom-Natoma St.","23","96.0000","42602","Nitrogen dioxide (NO2)","200","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.683304","-121.164457"
"01/31/2022","AQS","060670012","1","10","ppb","9","Folsom-Natoma St.","24","100.0000","42602","Nitrogen dioxide (NO2)","200","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.683304","-121.164457"
"02/01/2022","AQS","060670012","1","6","ppb","6","Folsom-Natoma St.","23","96.0000","42602","Nitrogen dioxide (NO2)","200","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.683304","-121.164457"
"02/02/2022","AQS","060670012","1","5","ppb","5","Folsom-Natoma St.","22","92.0000","42602","Nitrogen dioxide (NO2)","200","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.683304","-121.164457"
"02/03/2022","AQS","060670012","1","10","ppb","9","Folsom-Natoma St.","23","96.0000","42602","Nitrogen dioxide (NO2)","200","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.683304","-121.164457"
"02/04/2022","AQS","060670012","1","6","ppb","6","Folsom-Natoma St.","24","100.0000","42602","Nitrogen dioxide (NO2)","200","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.683304","-121.164457"
"02/05/2022","AQS","060670012","1","10","ppb","9","Folsom-Natoma St.","23","96.0000","42602","Nitrogen dioxide (NO2)","200","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.683304","-121.164457"
"02/06/2022","AQS","060670012","1","8","ppb","8","Folsom-Natoma St.","24","100.0000","42602","Nitrogen dioxide (NO2)","200","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.683304","-121.164457"
"02/07/2022","AQS","060670012","1","5","ppb","5","Folsom-Natoma St.","20","83.0000","42602","Nitrogen dioxide (NO2)","200","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.683304","-121.164457"
"02/08/2022","AQS","060670012","1","7","ppb","7","Folsom-Natoma St.","24","100.0000","42602","Nitrogen dioxide (NO2)","200","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.683304","-121.164457"
"02/09/2022","AQS","060670012","1","14","ppb","13","Folsom-Natoma St.","21","88.0000","42602","Nitrogen dioxide (NO2)","200","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.683304","-121.164457"
"02/12/2022","AQS","060670012","1","5","ppb","5","Folsom-Natoma St.","24","100.0000","42602","Nitrogen dioxide (NO2)","200","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.683304","-121.164457"
"02/13/2022","AQS","060670012","1","5","ppb","5","Folsom-Natoma St.","23","96.0000","42602","Nitrogen dioxide (NO2)","200","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.683304","-121.164457"
